appendix_table,study_label,sample,covariate_class,cate,se,p_value,ci_low,ci_high,n,prop,n_deposit_formula,prop_deposit_formula
6,Craig and Richeson (2014),original,Party ID: Democrat,0.1385224681119452,0.13567593839810022,0.30809746481375766,-0.12848923412596353,0.4055341703498539,298,0.4901315789473684,298,0.2450657894736842
6,Craig and Richeson (2014),original,Party ID: Independent,-8.726166926552206e-4,0.5574077980868665,0.9987702724706392,-1.1825243616842542,1.180779128298944,18,0.029605263157894735,18,0.014802631578947368
6,Craig and Richeson (2014),original,Party ID: Republican,-0.1902402537549394,0.13490621113510437,0.15956208602008953,-0.4557596765984221,0.07527916908854329,292,0.48026315789473684,292,0.24013157894736842
6,Craig and Richeson (2014),original,Race: White,-0.12821550229608833,0.10492644703233205,0.22234735933634053,-0.33440772460761176,0.0779767200154351,464,0.7631578947368421,464,0.3815789473684211
6,Craig and Richeson (2014),original,Race: Nonwhite,0.22917781575179305,0.1893480959968041,0.22815475415519468,-0.14512758203813805,0.6034832135417241,144,0.23684210526315788,144,0.11842105263157894
6,Craig and Richeson (2014),original,Education: Less than College,0.04059161139906429,0.11039223092818344,0.7132826820681186,-0.17640910889382805,0.25759233169195667,415,0.6825657894736842,415,0.3412828947368421
6,Craig and Richeson (2014),original,Education: College,-0.2008381243090723,0.24274340087432225,0.409852895516588,-0.6819976567700914,0.28032140815194684,110,0.18092105263157895,110,0.09046052631578948
6,Craig and Richeson (2014),original,Education: Graduate School,0.03057895358716884,0.2799423607766366,0.9132878203818756,-0.5264185330063429,0.5875764401806807,83,0.13651315789473684,83,0.06825657894736842
6,Craig and Richeson (2014),original,Gender: Male,-8.395055187125007e-4,0.14529084757880617,0.9953936849587774,-0.28678143760699887,0.2851024265695739,296,0.4868421052631579,296,0.24342105263157895
6,Craig and Richeson (2014),original,Gender: Female,-0.00498481195298881,0.12393819824754164,0.9679435097704931,-0.2488513031548229,0.2388816792488453,312,0.5131578947368421,312,0.2565789473684211
6,Craig and Richeson (2014),original,Ideology: Liberal,0.04891390030689822,0.177650219450242,0.7834483513501382,-0.30220457472936774,0.4000323753431642,147,0.24177631578947367,147,0.12088815789473684
6,Craig and Richeson (2014),original,Ideology: Moderate,0.1215962826255306,0.15078055766192516,0.420841457866596,-0.1755335370241859,0.41872610227524715,226,0.3717105263157895,226,0.18585526315789475
6,Craig and Richeson (2014),original,Ideology: Conservative,-0.1987970265202492,0.16070851807657216,0.21733101376556097,-0.5154245629691444,0.117830509928646,235,0.38651315789473684,235,0.19325657894736842
6,Craig and Richeson (2014),mt,Age: 18 - 39,-0.2472935103746365,0.08259293091828597,0.00288284213226725,-0.40954888762509034,-0.08503813312418271,524,0.7390691114245416,524,0.3695345557122708
6,Craig and Richeson (2014),mt,Age: 40 - 59,-0.12546351510201387,0.15686157031957093,0.42502213972994674,-0.4353102153930076,0.1843831851889799,158,0.22284908321579688,158,0.11142454160789844
6,Craig and Richeson (2014),mt,Age: More than 60,-0.34288129958553804,0.4291947686388126,0.4318764167881646,-1.2268244722372044,0.5410618730661283,27,0.0380818053596615,27,0.01904090267983075
6,Craig and Richeson (2014),mt,Party ID: Democrat,-0.2935538379926065,0.08352729183690205,4.885444266230446e-4,-0.45773744535338423,-0.12937023063182876,422,0.5952045133991537,422,0.29760225669957685
6,Craig and Richeson (2014),mt,Party ID: Independent,-0.4002779621877329,0.22486205598696707,0.07829010647375872,-0.8467468455361769,0.04619092116071094,96,0.13540197461212977,96,0.06770098730606489
6,Craig and Richeson (2014),mt,Party ID: Republican,0.0985527611012282,0.13962285026557583,0.4811506678467098,-0.17686658626251622,0.3739721084649726,191,0.2693935119887165,191,0.13469675599435826
6,Craig and Richeson (2014),mt,Race: White,-0.18784798172172237,0.08315237815969147,0.02425727827569603,-0.351172280568179,-0.02452368287526568,569,0.8025387870239774,569,0.4012693935119887
6,Craig and Richeson (2014),mt,Race: Nonwhite,-0.35743103484670763,0.14275397119091357,0.01345086633375238,-0.639698967721013,-0.07516310197240228,140,0.19746121297602257,140,0.09873060648801128
6,Craig and Richeson (2014),mt,Education: Less than College,-0.2949218323364652,0.10734906164606071,0.00632682646913483,-0.5060693473573006,-0.08377431731562979,344,0.48519040902679833,344,0.24259520451339917
6,Craig and Richeson (2014),mt,Education: College,-0.07188573493945351,0.10862958549350447,0.5086599378535754,-0.28569430600296336,0.14192283612405632,290,0.4090267983074753,290,0.20451339915373765
6,Craig and Richeson (2014),mt,Education: Graduate School,-0.40293876945083096,0.23081426296125587,0.08506566855584549,-0.862950932146999,0.05707339324533717,75,0.10578279266572638,75,0.05289139633286319
6,Craig and Richeson (2014),mt,Gender: Male,-0.12424950677859754,0.1030019604443185,0.22857512988439463,-0.326875033751757,0.07837602019456193,331,0.46685472496473907,331,0.23342736248236953
6,Craig and Richeson (2014),mt,Gender: Female,-0.3045469630581798,0.10253566691739112,0.00316753378122967,-0.506162150667099,-0.10293177544926052,378,0.5331452750352609,378,0.26657263751763044
6,Craig and Richeson (2014),mt,Ideology: Liberal,-0.2593155358204142,0.0942248779250588,0.00625298482065823,-0.444681077951274,-0.07394999368955446,328,0.46262341325811,328,0.231311706629055
6,Craig and Richeson (2014),mt,Ideology: Moderate,-0.3497473892629379,0.12843951927130426,0.00700192988862809,-0.60291597162734,-0.09657880689853587,216,0.304654442877292,216,0.152327221438646
6,Craig and Richeson (2014),mt,Ideology: Conservative,0.08357248551572788,0.15864854145154372,0.5990642324124595,-0.22969883051489204,0.3968438015463478,165,0.23272214386459802,165,0.11636107193229901
7,Denny (2012),original,Age: 18 - 39,0.5104685379975997,0.2651655837319224,0.05714715348741935,-0.01581174416807929,1.0367488201632789,99,0.3378839590443686,99,0.1689419795221843
7,Denny (2012),original,Age: 40 - 59,0.35004549002421165,0.1952806111858146,0.07492642397341226,-0.03559624110776882,0.7356872211561921,163,0.5563139931740614,163,0.2781569965870307
7,Denny (2012),original,Age: More than 60,-0.40334406134709233,0.418332029175921,0.34293141679990946,-1.258929127671209,0.4522410049770243,31,0.10580204778156997,31,0.052901023890784986
7,Denny (2012),original,Party ID: Democrat,0.5378166177284008,0.20487304403158169,0.00952366048203892,0.13313345318763997,0.9424997822691616,158,0.5392491467576792,158,0.2696245733788396
7,Denny (2012),original,Party ID: Independent,-0.4496736963118181,0.5581683238161497,0.44695826584824394,-1.7695320512783796,0.8701846586547436,9,0.030716723549488054,9,0.015358361774744027
7,Denny (2012),original,Party ID: Republican,0.12667739891199906,0.2285817463458249,0.5804478617945215,-0.3257499066491032,0.5791047044731013,126,0.4300341296928328,126,0.2150170648464164
7,Denny (2012),original,Race: White,0.04239171996297823,0.15420712716403143,0.7836537197558266,-0.2615437889071976,0.3463272288331541,219,0.7474402730375427,219,0.37372013651877134
7,Denny (2012),original,Race: Nonwhite,1.041519238551024,0.28869510079025984,5.667032883833051e-4,0.4660160732518641,1.617022403850184,74,0.2525597269624573,74,0.12627986348122866
7,Denny (2012),original,Education: Less than College,0.2572592845886585,0.19297378744525284,0.18424178056541335,-0.12362684584140617,0.6381454150187231,175,0.5972696245733788,175,0.2986348122866894
7,Denny (2012),original,Education: College,0.7493791447636876,0.30961388110576943,0.01810309218183783,0.13187372996682944,1.3668845595605457,72,0.24573378839590443,72,0.12286689419795221
7,Denny (2012),original,Education: Graduate School,0.11766034183941572,0.32256312422657024,0.7170328463821523,-0.5324229194380896,0.7677436031169211,46,0.15699658703071673,46,0.07849829351535836
7,Denny (2012),original,Gender: Male,0.23672720891764465,0.2325620853343178,0.31042802265022373,-0.2229492102116981,0.6964036280469874,146,0.49829351535836175,146,0.24914675767918087
7,Denny (2012),original,Gender: Female,0.4911832611719358,0.191599314563573,0.01137739113090591,0.11249496370885076,0.8698715586350207,147,0.5017064846416383,147,0.2508532423208191
7,Denny (2012),original,Ideology: Liberal,0.7941614103702951,0.2907092944788655,0.00769335500290953,0.2159523159287342,1.372370504811856,85,0.2901023890784983,85,0.14505119453924914
7,Denny (2012),original,Ideology: Moderate,-0.03629244918746616,0.24074450255982388,0.8804534292469517,-0.51348981841365815,0.44090492003872583,110,0.37542662116040953,110,0.18771331058020477
7,Denny (2012),original,Ideology: Conservative,0.3386064396235625,0.23757974974417168,0.1573331518686958,-0.13298563635404975,0.8101985156011748,98,0.33447098976109213,98,0.16723549488054607
7,Denny (2012),mt,Age: 18 - 39,0.0884963197965882,0.11837401034910695,0.4554493487685771,-0.14471350910321593,0.32170614869639236,237,0.7873754152823921,237,0.39368770764119604
7,Denny (2012),mt,Age: 40 - 59,0.1799226886221824,0.2666868343962348,0.5029394390752152,-0.35547347186860545,0.7153188491129703,53,0.1760797342192691,53,0.08803986710963455
7,Denny (2012),mt,Age: More than 60,-0.5623630081586352,0.6181731295860017,0.386685659052313,-1.9607677811009916,0.8360417647837214,11,0.036544850498338874,11,0.018272425249169437
7,Denny (2012),mt,Party ID: Democrat,0.07839249563473338,0.13564990936915086,0.5640558548858796,-0.1892862076235151,0.3460711988929819,181,0.6013289036544851,181,0.30066445182724255
7,Denny (2012),mt,Party ID: Independent,-0.2008439314852269,0.3083411006704348,0.5187281901256127,-0.8250478561766481,0.4233599932061944,40,0.132890365448505,40,0.0664451827242525
7,Denny (2012),mt,Party ID: Republican,0.1732106200863837,0.2035986491830912,0.3975149060979303,-0.23212315385379317,0.5785443940265605,80,0.26578073089701,80,0.132890365448505
7,Denny (2012),mt,Race: White,0.00558584942727788,0.11831991108155417,0.962386350311316,-0.22752255438495567,0.23869425323951143,236,0.7840531561461794,236,0.3920265780730897
7,Denny (2012),mt,Race: Nonwhite,0.3094597198595907,0.23962071134693952,0.20126372171483928,-0.16938406245265836,0.7883035021718398,65,0.2159468438538206,65,0.1079734219269103
7,Denny (2012),mt,Education: Less than College,0.13123325068636968,0.14782006327395525,0.37602899269973544,-0.1607686000167537,0.42323510138949305,157,0.521594684385382,157,0.260797342192691
7,Denny (2012),mt,Education: College,0.1319831549760065,0.16345969807669883,0.4210541247731343,-0.19174021156150567,0.45570652151351865,119,0.3953488372093023,119,0.19767441860465115
7,Denny (2012),mt,Education: Graduate School,-0.27387808838894473,0.3853107547019152,0.4843557221865597,-1.0709541134793683,0.523197936701479,25,0.08305647840531562,25,0.04152823920265781
7,Denny (2012),mt,Gender: Male,-0.11160942685439156,0.14360336332345414,0.43822935559542586,-0.3952961562221617,0.17207730251337855,156,0.5182724252491694,156,0.2591362126245847
7,Denny (2012),mt,Gender: Female,0.2674075919009201,0.1538645923104147,0.08437388928402577,-0.03673534725672467,0.5715505310585649,145,0.48172757475083056,145,0.24086378737541528
7,Denny (2012),mt,Ideology: Liberal,0.14456143622545656,0.14447469715699693,0.3186102928542016,-0.14087634567057158,0.4299992181214846,154,0.5116279069767442,154,0.2558139534883721
7,Denny (2012),mt,Ideology: Moderate,-0.125171121170793,0.22977463176852356,0.5874558463040781,-0.5825260852800009,0.332183842938415,81,0.2691029900332226,81,0.1345514950166113
7,Denny (2012),mt,Ideology: Conservative,0.07029537601982938,0.21193519195279087,0.7412121011132713,-0.35309384173777336,0.4936845937774321,66,0.21926910299003322,66,0.10963455149501661
8,Epley et al. (2009),original,Age: 18 - 39,0.23585950241814516,0.16503152089750042,0.15473554807890386,-0.08984876384044663,0.561567768676737,177,0.3484251968503937,177,0.17421259842519685
8,Epley et al. (2009),original,Age: 40 - 59,0.295536574484654,0.17175284598100363,0.08676278076212893,-0.04302555746659392,0.6340987064359018,214,0.421259842519685,214,0.2106299212598425
8,Epley et al. (2009),original,Age: More than 60,0.3543462145973579,0.24769617148244708,0.15526565691780445,-0.13629222977764038,0.8449846589723562,117,0.23031496062992127,117,0.11515748031496063
8,Epley et al. (2009),original,Race: White,0.2333939582472956,0.12488753809499324,0.06238970982643509,-0.01213726641762419,0.4789251829122154,395,0.7775590551181102,395,0.3887795275590551
8,Epley et al. (2009),original,Race: Nonwhite,0.39469067791419127,0.20548872665581489,0.0573297102096401,-0.01249895178062249,0.8018803076090051,113,0.22244094488188976,113,0.11122047244094488
8,Epley et al. (2009),original,Education: Less than College,0.2886898699777346,0.12515509210960404,0.02164431094655155,0.04255829903772307,0.5348214409177461,360,0.7086614173228346,360,0.3543307086614173
8,Epley et al. (2009),original,Education: College,0.07434129282272714,0.2734084858673747,0.7863105640210688,-0.4687510773284115,0.6174336629738658,93,0.1830708661417323,93,0.09153543307086615
8,Epley et al. (2009),original,Education: Graduate School,0.6567584632958158,0.32679817163791774,0.04956871514402306,0.0012843392558608,1.3122325873357708,55,0.10826771653543307,55,0.054133858267716536
8,Epley et al. (2009),original,Gender: Male,0.45301707517542766,0.1469682678851339,0.00227685215632973,0.16360165129950627,0.7424324990513491,259,0.5098425196850394,259,0.2549212598425197
8,Epley et al. (2009),original,Gender: Female,0.12864420921059053,0.1539378533062746,0.40413740225590866,-0.17455405804268545,0.4318424764638666,249,0.49015748031496065,249,0.24507874015748032
8,Epley et al. (2009),mt,Age: 18 - 39,0.09975762669364369,0.06656138946889695,0.13439229126356247,-0.03092529125195119,0.23044054463923852,705,0.7894736842105263,705,0.39473684210526316
8,Epley et al. (2009),mt,Age: 40 - 59,-0.15348932891841607,0.161409270950956,0.3431383759121406,-0.472367921361182,0.16538926352434982,155,0.17357222844344905,155,0.08678611422172453
8,Epley et al. (2009),mt,Age: More than 60,0.17550747887915974,0.3312196106544407,0.5999683498175912,-0.5000193707607551,0.8510343285190746,33,0.036954087346024636,33,0.018477043673012318
8,Epley et al. (2009),mt,Race: White,0.05216730679444967,0.06960536004811035,0.4538264038521477,-0.08449502956375346,0.1888296431526528,696,0.7793952967525196,696,0.3896976483762598
8,Epley et al. (2009),mt,Race: Nonwhite,0.1280553220351986,0.12908076324944787,0.3223997058672735,-0.12651828218618505,0.38262892625658224,197,0.2206047032474804,197,0.1103023516237402
8,Epley et al. (2009),mt,Education: Less than College,-0.03751151588308346,0.08266979654410152,0.6502109069743423,-0.19994669473578955,0.12492366296962262,487,0.5453527435610303,487,0.2726763717805151
8,Epley et al. (2009),mt,Education: College,0.1918046019179386,0.10563480448426248,0.0703680651005607,-0.01603948366915161,0.3996486875050288,315,0.3527435610302352,315,0.1763717805151176
8,Epley et al. (2009),mt,Education: Graduate School,0.21020536860600111,0.19769045758162948,0.2905199524317098,-0.18260135970434663,0.6030120969163488,91,0.1019036954087346,91,0.0509518477043673
8,Epley et al. (2009),mt,Gender: Male,0.11620334826080764,0.07808367829295057,0.1373560839172064,-0.0372239086843476,0.2696306052059629,483,0.5408734602463606,483,0.2704367301231803
8,Epley et al. (2009),mt,Gender: Female,0.01911310682333394,0.09588847561429242,0.8421067096315125,-0.16938401439430573,0.2076102280409736,410,0.45912653975363943,410,0.22956326987681971
9,Flavin (2011),original,Age: 18 - 39,-0.6537597136309345,0.15333932750859725,3.0027544527292017e-5,-0.9559848273026368,-0.3515345999592323,219,0.2844155844155844,219,0.1422077922077922
9,Flavin (2011),original,Age: 40 - 59,-0.7414903638885861,0.14251047829797034,3.654347419363422e-7,-1.0219447868990506,-0.46103594087812166,300,0.38961038961038963,300,0.19480519480519481
9,Flavin (2011),original,Age: More than 60,-0.8448053103410206,0.1527979353660487,8.126025246870629e-8,-1.1457464773437809,-0.5438641433382605,251,0.32597402597402597,251,0.16298701298701299
9,Flavin (2011),original,Party ID: Democrat,-0.6792484707551836,0.11930679858919543,2.4264984177625626e-8,-0.9138005576485542,-0.44469638386181304,399,0.5181818181818182,399,0.2590909090909091
9,Flavin (2011),original,Party ID: Independent,0.05287751705985189,0.6009434089368949,0.9314654149489509,-1.269790008065135,1.3755450421848388,13,0.016883116883116882,13,0.008441558441558441
9,Flavin (2011),original,Party ID: Republican,-0.7798912226598012,0.1365364110408924,2.3596828023250602e-8,-1.048410554779629,-0.5113718905399733,358,0.4649350649350649,358,0.23246753246753246
9,Flavin (2011),original,Race: White,-0.7501165172773399,0.10289037726742876,9.813283664338477e-13,-0.9521862472989894,-0.5480467872556903,601,0.7805194805194805,601,0.39025974025974025
9,Flavin (2011),original,Race: Nonwhite,-0.7076855132924149,0.16911042629151915,4.605056104773912e-5,-1.0415553164503943,-0.37381571013443554,169,0.21948051948051947,169,0.10974025974025974
9,Flavin (2011),original,Education: Less than College,-0.8670806297112216,0.1056465930158365,1.846200197126199e-15,-1.074634783443004,-0.6595264759794391,514,0.6675324675324675,514,0.33376623376623377
9,Flavin (2011),original,Education: College,-0.3889876849867524,0.20143455947375147,0.05529719513430536,-0.7868989215209563,0.00892355154745155,157,0.2038961038961039,157,0.10194805194805195
9,Flavin (2011),original,Education: Graduate School,-0.3868442757866318,0.24449012086829228,0.11684797815733028,-0.8720894874252929,0.0984009358520294,99,0.12857142857142856,99,0.06428571428571428
9,Flavin (2011),original,Gender: Male,-0.7509732811295893,0.12591213510990346,5.546156346474206e-9,-0.998530738396849,-0.5034158238623295,389,0.5051948051948052,389,0.2525974025974026
9,Flavin (2011),original,Gender: Female,-0.7219935602307611,0.12433187744576218,1.3471568801229182e-8,-0.966460240464366,-0.47752687999715615,381,0.4948051948051948,381,0.2474025974025974
9,Flavin (2011),original,Ideology: Liberal,-0.7130808764496519,0.16549174580324055,2.535477742951681e-5,-1.0393462632340915,-0.3868154896652123,209,0.2714285714285714,209,0.1357142857142857
9,Flavin (2011),original,Ideology: Moderate,-0.5880667963266917,0.15000867076094124,1.117513014548416e-4,-0.883378046455467,-0.29275554619791627,277,0.35974025974025975,277,0.17987012987012987
9,Flavin (2011),original,Ideology: Conservative,-0.86640739515211,0.14533566160672737,7.454341392106212e-9,-1.1524878410259771,-0.5803269492782429,284,0.36883116883116884,284,0.18441558441558442
9,Flavin (2011),mt,Age: 18 - 39,-0.3904407310095752,0.06992646111498554,3.2369426394145514e-8,-0.5277035766176583,-0.253177885401492,795,0.7926221335992024,795,0.3963110667996012
9,Flavin (2011),mt,Age: 40 - 59,-0.566337082693054,0.14773958666136822,1.7549417294486676e-4,-0.8578948339504227,-0.2747793314356855,179,0.17846460618145563,179,0.08923230309072781
9,Flavin (2011),mt,Age: More than 60,-0.6791046811482251,0.4901357904929179,0.17722608531185974,-1.6847802533007816,0.32657089100433145,29,0.028913260219341975,29,0.014456630109670987
9,Flavin (2011),mt,Party ID: Democrat,-0.30844171024066247,0.06982275265698175,1.1786686300864456e-5,-0.4455598963222809,-0.17132352415904406,621,0.6191425722831505,621,0.30957128614157525
9,Flavin (2011),mt,Party ID: Independent,-0.4718308341733144,0.15994229630713064,0.00373833928613201,-0.7881057230592756,-0.15555594528735325,139,0.13858424725822532,139,0.06929212362911266
9,Flavin (2011),mt,Party ID: Republican,-0.6894568781532426,0.14468736943127103,3.263426989753961e-6,-0.9744701917116187,-0.4044435645948666,243,0.24227318045862412,243,0.12113659022931206
9,Flavin (2011),mt,Race: White,-0.39333509872487166,0.07360963297543502,1.2041805398655128e-7,-0.5378362474844671,-0.24883394996527625,766,0.7637088733798604,766,0.3818544366899302
9,Flavin (2011),mt,Race: Nonwhite,-0.5397028117483842,0.12058358187446466,1.1872813464123694e-5,-0.7772657397435966,-0.3021398837531718,237,0.23629112662013957,237,0.11814556331006978
9,Flavin (2011),mt,Education: Less than College,-0.3829974560383452,0.08429828845643375,6.827946990389569e-6,-0.5485881580345782,-0.21740675404211224,545,0.543369890329013,545,0.2716849451645065
9,Flavin (2011),mt,Education: College,-0.4333525139013424,0.10741940259997908,6.715179232714025e-5,-0.6446129528401965,-0.2220920749624883,356,0.35493519441674976,356,0.17746759720837488
9,Flavin (2011),mt,Education: Graduate School,-0.6489984691332364,0.20236410041057573,0.00180135069918922,-1.050483080719459,-0.24751385754701405,102,0.1016949152542373,102,0.05084745762711865
9,Flavin (2011),mt,Gender: Male,-0.30975695905253087,0.09511114383917556,0.00120408868023225,-0.4966282901500826,-0.12288562795497918,497,0.4955134596211366,497,0.2477567298105683
9,Flavin (2011),mt,Gender: Female,-0.5604495838655635,0.08166600470984568,1.9905340865246528e-11,-0.7208973136077256,-0.4000018541234015,506,0.5044865403788634,506,0.2522432701894317
9,Flavin (2011),mt,Ideology: Liberal,-0.3449651510188846,0.07266400115537804,2.603054776649406e-6,-0.4876838640091977,-0.20224643802857148,578,0.576271186440678,578,0.288135593220339
9,Flavin (2011),mt,Ideology: Moderate,-0.23913756533389535,0.12650600780452373,0.06001703668806409,-0.48844389046672937,0.01016875979893861,224,0.22333000997008973,224,0.11166500498504486
9,Flavin (2011),mt,Ideology: Conservative,-0.9808398976048744,0.154759493792351,1.528132656290454e-9,-1.2860188941737891,-0.6756609010359595,201,0.20039880358923232,201,0.10019940179461616
10,Gash and Murakami (2009),original,Age: 18 - 39,-0.728127723273936,0.21905435869707465,0.00110458152704167,-1.1608015186970893,-0.29545392785078284,159,0.32056451612903225,159,0.16028225806451613
10,Gash and Murakami (2009),original,Age: 40 - 59,-0.5052635159561721,0.17956895025253192,0.00538300773856082,-0.8593441275482507,-0.1511829043640936,203,0.4092741935483871,203,0.20463709677419356
10,Gash and Murakami (2009),original,Age: More than 60,-0.9221215514830516,0.20457722486392088,1.4313594331126238e-5,-1.3267955230704236,-0.5174475798956797,134,0.2701612903225806,134,0.1350806451612903
10,Gash and Murakami (2009),original,Party ID: Democrat,-0.8916203624391269,0.14866296410596325,6.648180232901647e-9,-1.1843518207206558,-0.5988889041575981,263,0.530241935483871,263,0.2651209677419355
10,Gash and Murakami (2009),original,Party ID: Independent,-1.6166180360153442,0.5049413124565406,0.006946215893708,-2.7074774207996395,-0.5257586512310488,15,0.03024193548387097,15,0.015120967741935484
10,Gash and Murakami (2009),original,Party ID: Republican,-0.38354684386750904,0.19801946197108888,0.05406005896547379,-0.7738446830148303,0.00675099527981226,218,0.43951612903225806,218,0.21975806451612903
10,Gash and Murakami (2009),original,Race: White,-0.6330747932883191,0.1255015224253525,7.048292255767077e-7,-0.8798350717779515,-0.3863145147986866,384,0.7741935483870968,384,0.3870967741935484
10,Gash and Murakami (2009),original,Race: Nonwhite,-0.8221342222718434,0.2621074141734735,0.00219289114512807,-1.3415695958703235,-0.30269884867336316,112,0.22580645161290322,112,0.11290322580645161
10,Gash and Murakami (2009),original,Education: Less than College,-0.8364441593677626,0.1416469687077066,8.228350966447968e-9,-1.115014169698561,-0.5578741490369643,358,0.7217741935483871,358,0.36088709677419356
10,Gash and Murakami (2009),original,Education: College,-0.4111495081646632,0.22217902041642248,0.06779463409467068,-0.8530546437716438,0.03075562744231735,85,0.17137096774193547,85,0.08568548387096774
10,Gash and Murakami (2009),original,Education: Graduate School,-0.09771118685713556,0.35628689563612476,0.7850013781423757,-0.8129869761124314,0.6175646023981604,53,0.10685483870967742,53,0.05342741935483871
10,Gash and Murakami (2009),original,Gender: Male,-0.6380909477333788,0.16088246614279111,9.484387206879844e-5,-0.9549125876117924,-0.3212693078549652,258,0.5201612903225806,258,0.2600806451612903
10,Gash and Murakami (2009),original,Gender: Female,-0.7402838557944853,0.17420110105548606,3.084812379169319e-5,-1.0834716707577918,-0.3970960408311787,238,0.4798387096774194,238,0.2399193548387097
10,Gash and Murakami (2009),original,Ideology: Liberal,-0.6151096496643601,0.23694850794292843,0.01050916494133496,-1.083850319890194,-0.14636897943852606,133,0.26814516129032256,133,0.13407258064516128
10,Gash and Murakami (2009),original,Ideology: Moderate,-0.8565660878115634,0.1855828339054115,7.359829595946876e-6,-1.2227232303516946,-0.49040894527143214,185,0.37298387096774194,185,0.18649193548387097
10,Gash and Murakami (2009),original,Ideology: Conservative,-0.5724697162111965,0.19972539341056764,0.00465992221376996,-0.9666346482050814,-0.1783047842173116,178,0.3588709677419355,178,0.17943548387096775
10,Gash and Murakami (2009),mt,Age: 18 - 39,-0.7147390474321152,0.06033597125136263,1.2561695099064094e-30,-0.8331199706577316,-0.5963581242064989,1152,0.7583936800526663,1152,0.37919684002633314
10,Gash and Murakami (2009),mt,Age: 40 - 59,-0.504141861305983,0.12320967800006072,5.464608543315164e-5,-0.7465748826088291,-0.261708840003137,312,0.2053982883475971,312,0.10269914417379855
10,Gash and Murakami (2009),mt,Age: More than 60,-0.6988230580618787,0.2593434186619438,0.00941977862962963,-1.219000081455118,-0.1786460346686395,55,0.03620803159973667,55,0.018104015799868336
10,Gash and Murakami (2009),mt,Party ID: Democrat,-0.6520128392979373,0.06574031878527342,3.846384357991961e-22,-0.7810238113453623,-0.5230018672505123,964,0.6346280447662936,964,0.3173140223831468
10,Gash and Murakami (2009),mt,Party ID: Independent,-1.0335583694038424,0.1590961532644116,9.290834712409615e-10,-1.3476850739812671,-0.7194316648264175,167,0.10994075049374588,167,0.05497037524687294
10,Gash and Murakami (2009),mt,Party ID: Republican,-0.6065501646777774,0.10304468647325336,8.585194718463232e-9,-0.8091492855857189,-0.403951043769836,388,0.2554312047399605,388,0.12771560236998025
10,Gash and Murakami (2009),mt,Race: White,-0.6901971682920467,0.06122188426677115,4.892322058585423e-28,-0.8103160588049186,-0.5700782777791747,1154,0.7597103357472021,1154,0.3798551678736011
10,Gash and Murakami (2009),mt,Race: Nonwhite,-0.626168651454978,0.10574935061379705,7.410458387105867e-9,-0.8341269321637157,-0.41821037074624035,365,0.24028966425279788,365,0.12014483212639894
10,Gash and Murakami (2009),mt,Education: Less than College,-0.7538333862398021,0.0734247170338219,2.70178895950516e-23,-0.8979645661892987,-0.6097022062903056,790,0.5200789993416721,790,0.26003949967083606
10,Gash and Murakami (2009),mt,Education: College,-0.6184726470516064,0.08637410030033085,2.5306017394956955e-12,-0.7881281416706335,-0.44881715243257936,564,0.37129690585911784,564,0.18564845292955892
10,Gash and Murakami (2009),mt,Education: Graduate School,-0.420364828029559,0.1682209555802755,0.01344893496860393,-0.7525380686808589,-0.0881915873782591,165,0.10862409479921001,165,0.054312047399605004
10,Gash and Murakami (2009),mt,Gender: Male,-0.7236612785607498,0.07382042890561746,2.0115704713764838e-21,-0.8685817834872596,-0.57874077363424,748,0.4924292297564187,748,0.24621461487820934
10,Gash and Murakami (2009),mt,Gender: Female,-0.6283821614666484,0.0759764839270956,5.841904191310317e-16,-0.7775280748787445,-0.4792362480545522,771,0.5075707702435813,771,0.25378538512179066
10,Gash and Murakami (2009),mt,Ideology: Liberal,-0.7183077296211158,0.07012570540229195,2.4628914610118645e-23,-0.8559415331407163,-0.5806739261015152,879,0.5786701777485188,879,0.2893350888742594
10,Gash and Murakami (2009),mt,Ideology: Moderate,-0.6379000786711879,0.1151345116333332,6.70336137914162e-8,-0.8644923606703669,-0.4113077966720089,296,0.19486504279131006,296,0.09743252139565503
10,Gash and Murakami (2009),mt,Ideology: Conservative,-0.642807874936033,0.10859207357244612,7.855020226571438e-9,-0.8564003007495019,-0.429215449122564,344,0.22646477946017116,344,0.11323238973008558
11,Hiscox (2006),original,Age: 18 - 39,0.35742511729874143,0.09407028058609536,1.6134593133205105e-4,0.17263887686060278,0.5422113577368801,548,0.3403726708074534,545,0.06808244846970643
11,Hiscox (2006),original,Age: 40 - 59,0.14048217249533207,0.09196043205998908,0.12709211142261567,-0.04009528656158762,0.32105963155225176,651,0.4043478260869565,648,0.08094940662086196
11,Hiscox (2006),original,Age: More than 60,0.2130160913870752,0.11507423994881572,0.06487849897313704,-0.01319963182080347,0.43923181459495386,411,0.25527950310559006,408,0.050968144909431606
11,Hiscox (2006),original,Party ID: Democrat,0.16870782431050202,0.08794494004466309,0.05547799265599756,-0.00396179133826921,0.3413774399592733,700,0.43478260869565216,697,0.08707058088694566
11,Hiscox (2006),original,Party ID: Independent,0.32201342747567235,0.13542570392391887,0.01807882009937755,0.05544795086026039,0.5885789040910843,289,0.1795031055900621,286,0.03572767020612117
11,Hiscox (2006),original,Party ID: Republican,0.2652691848494377,0.08986097748292958,0.00327744120244793,0.08879817329179301,0.44174019640708234,621,0.38571428571428573,618,0.07720174890693317
